sa1,ssc
2107453,21487
2107425,21487
2107421,21487
2107445,21487
2107426,21487
2107434,21487
2107416,21487
2107417,21487
2107411,21487
2107448,21487
2107438,21487
2107437,21487
2107450,21487
2107422,21487
2107433,21487
2107444,21487
2107412,21487
2107413,21487
2107415,21487
2121801,21488
2121852,21488
2110402,21489
2126220,21490
2126219,21490
2126217,21490
2126218,21490
2126202,21490
2126212,21490
2126203,21490
2126534,21490
2126229,21490
2126231,21490
2126204,21490
2126221,21490
2126225,21490
2109315,21491
2109341,21491
2109318,21491
2109319,21491
2109340,21491
2109345,21491
2109317,21491
2109316,21491
2109314,21491
2140502,21492
2103106,21493
2103111,21493
2103108,21493
2103102,21493
2103112,21493
2103114,21493
2103113,21493
2103104,21493
2103103,21493
2103116,21493
2103115,21493
2103101,21493
2103105,21493
2103109,21494
2143222,21495
2110411,21496
2122511,21497
2103207,21498
2109307,21499
2142907,21500
2142911,21500
2139417,21501
2106804,21502
2108710,21503
2128615,21504
2128612,21504
2128646,21504
2128611,21504
2128650,21504
2128616,21504
2128632,21504
2128633,21504
2128647,21504
2140519,21505
2140512,21506
2142909,21507
2141304,21508
2141320,21508
2110304,21509
2110303,21509
2110302,21509
2108107,21510
2108104,21510
2108106,21510
2140010,21511
2140006,21511
2140005,21511
2143110,21512
2136924,21513
2136926,21513
2136909,21513
2136934,21513
2136935,21513
2136903,21513
2136931,21513
2136916,21513
2136910,21513
2136927,21513
2136930,21513
2136928,21513
2136921,21513
2136906,21513
2136901,21513
2136911,21513
2136917,21513
2136936,21513
2136922,21513
2136914,21513
2136905,21513
2136932,21513
2136920,21513
2136904,21513
2136918,21513
2136915,21513
2136919,21513
2136937,21513
2136933,21513
2136923,21513
2136913,21513
2136925,21513
2136908,21513
2136907,21513
2136912,21513
2136929,21513
2136902,21513
2140712,21514
2141201,21515
2107505,21516
2107504,21516
2107512,21516
2107501,21516
2107506,21516
2141313,21517
2120311,21518
2120320,21518
2120319,21518
2120334,21518
2120301,21518
2120307,21518
2120321,21518
2120310,21518
2120322,21518
2120303,21518
2109510,21519
2109808,21520
2109805,21520
2109806,21520
2109809,21520
2109807,21520
2143010,21521
2122503,21522
2108722,21523
2101119,21524
2129003,21525
2102813,21526
2105406,21527
2127624,21528
2127634,21528
2127623,21528
2127628,21528
2127626,21528
2127627,21528
2127625,21528
2128608,21529
2128635,21529
2128610,21529
2128624,21529
2128652,21529
2128629,21529
2107803,21530
2107806,21530
2107805,21530
2107801,21530
2107819,21531
2110416,21532
2110413,21532
2110414,21532
2110415,21532
2110412,21532
2121322,21533
2121320,21533
2121325,21533
2121323,21533
2121324,21533
2121321,21533
2135214,21534
2135208,21534
2135203,21534
2135218,21534
2135221,21534
2135232,21534
2135202,21534
2135220,21534
2135230,21534
2135217,21534
2135224,21534
2135209,21534
2135211,21534
2135228,21534
2135207,21534
2135226,21534
2135212,21534
2135222,21534
2135206,21534
2135229,21534
2135204,21534
2135227,21534
2135225,21534
2135201,21534
2135215,21534
2135213,21534
2135219,21534
2135205,21534
2135223,21534
2135216,21534
2135231,21534
2135210,21534
2141410,21535
2141412,21535
2141407,21535
2141417,21535
2141404,21535
2141414,21535
2141413,21535
2141409,21535
2141418,21535
2141406,21535
2141415,21535
2141408,21535
2141402,21535
2141411,21535
2141401,21535
2141403,21535
2141416,21535
2141405,21535
2141325,21536
2141326,21536
2106205,21537
2106203,21537
2106206,21537
2106204,21537
2128640,21538
2128639,21538
2139602,21539
2139615,21539
2101206,21540
2109428,21541
2109410,21541
2109407,21542
2109406,21542
2142301,21543
2124453,21544
3146517,30001
3107604,30002
3107623,30002
3107621,30002
3107618,30002
3107605,30002
3107610,30002
3107613,30002
3107622,30002
3107619,30002
3107624,30002
3107609,30002
3107606,30002
3107608,30002
3107620,30002
3107616,30002
3107615,30002
3107625,30002
3107614,30002
3107617,30002
3107612,30002
3107607,30002
3107611,30002
3117921,30003
3145132,30004
3121916,30005
3124111,30006
3124102,30006
3114009,30007
3114004,30007
3119305,30008
3119316,30008
3119314,30008
3119315,30008
3119306,30008
3119304,30008
3135901,30009
3135903,30009
3135926,30009
3146112,30010
3146703,30011
3146712,30011
3146701,30011
3146713,30011
3146711,30011
3146704,30011
3146706,30011
3146710,30011
3146705,30011
3146709,30011
3146707,30011
3146708,30011
3146702,30011
3146206,30012
3138220,30013
3138221,30013
3138201,30013
3138209,30013
3138219,30013
3138211,30013
3138207,30013
3138213,30013
3138208,30013
3138224,30013
3138217,30013
3138231,30013
3138233,30013
3138222,30013
3138238,30013
3138216,30013
3138215,30013
3138227,30013
3138205,30013
3138235,30013
3138202,30013
3138234,30013
3138226,30013
3138236,30013
3138237,30013
3138214,30013
3138206,30013
3138229,30013
3138239,30013
3138210,30013
3138212,30013
3138232,30013
3138240,30013
3138230,30013
3138223,30013
3138203,30013
3138241,30013
3138204,30013
3138225,30013
3138218,30013
3138228,30013
3125407,30014
3125408,30014
3111908,30015
3111904,30015
3111901,30015
3111907,30015
3111906,30015
3111905,30015
3112009,30016
3112010,30016
3112004,30016
3112012,30016
3112003,30016
3112015,30016
3112013,30016
3112002,30016
3112007,30016
3112008,30016
3112011,30016
3112005,30016
3112001,30016
3112014,30016
3112006,30016
3112016,30016
3152205,30017
3152414,30017
3152204,30017
3135711,30018
3142815,30019
3142817,30019
3142820,30019
3142818,30019
3142821,30019
3142814,30019
3142819,30019
3142825,30019
3100140,30020
3100133,30020
3100105,30020
3100104,30020
3100131,30020
3100120,30020
3100143,30020
3100122,30020
3100107,30020
3100116,30020
3100144,30020
3100103,30020
3100128,30020
3100117,30020
3100111,30020
3100142,30020
3100134,30020
3100121,30020
3100125,30020
3100136,30020
3100113,30020
3100129,30020
3100130,30020
3100135,30020
3100126,30020
3100123,30020
3100145,30020
3100101,30020
3100138,30020
3100139,30020
3100132,30020
3100114,30020
3100115,30020
3100119,30020
3100118,30020
3100102,30020
3100108,30020
3100127,30020
3100112,30020
3100110,30020
3100137,30020
3100141,30020
3100109,30020
3100124,30020
3100406,30020
3107207,30021
3107201,30021
3107204,30021
3107212,30021
3107209,30021
3107211,30021
3107206,30021
3107215,30021
3107203,30021
3107210,30021
3107213,30021
3107205,30021
3107202,30021
3107216,30021
3107214,30021
3107208,30021
3147007,30022
3147009,30022
3147008,30022
3147002,30022
3147001,30022
3147005,30022
3127703,30023
3122220,30024
3122205,30024
3122206,30024
3122219,30024
3122221,30024
3122222,30024
3122218,30024
3122207,30024
3135220,30025
3148906,30026
3148905,30026
3148909,30026
3118602,30027
3118603,30027
3118601,30027
3149928,30028
3149909,30028
3115803,30029
3115802,30029
3140806,30030
3140802,30030
3122007,30031
3122006,30031
3122008,30031
3146116,30032
3151423,30033
3151428,30033
3128230,30034
3120017,30035
3117714,30036
3118806,30037
3101018,30038
3134230,30039
3134228,30039
3134214,30039
3134231,30039
3134229,30039
3134217,30039
3134211,30039
3134232,30039
3134225,30039
3134223,30039
3134215,30039
3134219,30039
3134233,30039
3134212,30039
3134226,30039
3134210,30039
3134234,30039
3134218,30039
3134227,30039
3134216,30039
3134224,30039
3146824,30040
3146809,30040
3146812,30040
3146822,30040
3146825,30040
3146816,30040
3146813,30040
3146808,30040
3146801,30040
3146817,30040
3146802,30040
3146821,30040
3146827,30040
3146806,30040
3146804,30040
3146826,30040
3146803,30040
3146828,30040
3146823,30040
3146815,30040
3146807,30040
3146805,30040
3146820,30040
3146818,30040
3146814,30040
3146810,30040
3146819,30040
3105216,30041
3105210,30041
3105201,30041
3105211,30041
3105209,30041
3105225,30041
3105207,30041
3105221,30041
3105206,30041
3105212,30041
3105215,30041
3105202,30041
3105204,30041
3105219,30041
3105214,30041
3105217,30041
3105205,30041
3105222,30041
3105224,30041
3105208,30041
3105213,30041
3105223,30041
3105203,30041
3105218,30041
3105220,30041
3109109,30042
3109103,30042
3109102,30042
3109111,30042
3152511,30043
3149910,30044
3149919,30044
3118812,30045
3140102,30046
3151202,30047
3140809,30048
3138605,30049
3138613,30049
3138624,30049
3138654,30049
3138602,30049
3138652,30049
3138623,30049
3138601,30049
3138627,30049
3138658,30049
3138604,30049
3138615,30049
3138603,30049
3138622,30049
3138612,30049
3138625,30049
3138653,30049
3127704,30050
3148308,30051
3107626,30052
3107603,30052
3107630,30052
3119102,30053
3119421,30054
3135213,30055
3135214,30055
3138413,30056
3141707,30057
3141710,30057
3141712,30057
3141713,30057
3141714,30057
3141711,30057
3141715,30057
3140001,30058
3123512,30059
3123509,30059
3123521,30059
3123516,30059
3123518,30059
3123501,30059
3123523,30059
3123519,30059
3123515,30059
3123525,30059
3123517,30059
3123511,30059
3123505,30059
3123507,30059
3123513,30059
3123522,30059
3123503,30059
3123510,30059
3123520,30059
3123502,30059
3123506,30059
3123526,30059
3123514,30059
3123504,30059
3123524,30059
3123508,30059
3112101,30060
3112109,30060
3112108,30060
3112107,30060
3112110,30060
3112112,30060
3112106,30060
3111903,30060
3111902,30060
3112102,30060
3112103,30060
3112104,30060
3112105,30060
3112111,30060
3149212,30061
3113204,30062
3113211,30062
3113201,30062
3113205,30062
3113224,30062
3113214,30062
3113217,30062
3113203,30062
3113228,30062
3113207,30062
3113209,30062
3113202,30062
3113221,30062
3113206,30062
3113227,30062
3113226,30062
3113218,30062
3113231,30062
3113216,30062
3113225,30062
3113212,30062
3113223,30062
3113230,30062
3113210,30062
3113229,30062
3113215,30062
3113208,30062
3113222,30062
3113213,30062
3113220,30062
3113219,30062
3126322,30063
3126311,30063
3126323,30063
3126314,30063
3126310,30063
3126313,30063
3126326,30063
3126301,30063
3126315,30063
3126325,30063
3126324,30063
3126316,30063
3126308,30063
3126305,30063
3126327,30063
3126328,30063
3126321,30063
3126306,30063
3126304,30063
3126329,30063
3126312,30063
3126302,30063
3126319,30063
3126317,30063
3126318,30063
3126307,30063
3126330,30063
3126320,30063
3126303,30063
3126309,30063
3102733,30064
3102701,30064
3102728,30064
3102711,30064
3102729,30064
3102715,30064
3102731,30064
3102702,30064
3102725,30064
3102712,30064
3102732,30064
3102703,30064
3102710,30064
3102704,30064
3102709,30064
3102705,30064
3102719,30064
3102319,30064
3102727,30064
3102720,30064
3102723,30064
3102724,30064
3102717,30064
3102713,30064
3102708,30064
3102718,30064
3102714,30064
3102716,30064
3102726,30064
3102707,30064
3102706,30064
3102722,30064
3102730,30064
3116607,30065
3116608,30065
3116604,30065
3116605,30065
3116606,30065
3116602,30065
3116612,30065
3116610,30065
3116601,30065
3116613,30065
3116621,30065
3116615,30065
3116611,30065
3116603,30065
3116614,30065
3116609,30065
3116620,30065
3118205,30066
3128112,30067
3118019,30068
3113313,30069
3113308,30069
3113303,30069
3113309,30069
3113306,30069
3113310,30069
3113311,30069
3113302,30069
3113304,30069
3113312,30069
3113305,30069
3113301,30069
3113307,30069
3140912,30070
3140913,30070
3129619,30071
3129603,30071
3129602,30071
3129601,30071
3139501,30072
3139502,30072
3124103,30073
3150211,30074
3150215,30074
3150219,30074
3150217,30074
3150203,30074
3150222,30074
3150202,30074
3150214,30074
3150201,30074
3150218,30074
3150216,30074
3150221,30074
3150003,30075
3150020,30075
3150007,30075
3150006,30075
3150022,30075
3150004,30075
3150009,30075
3150016,30075
3150018,30075
3150017,30075
3150005,30075
3150010,30075
3150019,30075
3150008,30075
3149816,30076
3149815,30076
3146021,30077
3146008,30077
3146023,30077
3146017,30077
3146006,30077
3146010,30077
3146013,30077
3146012,30077
3146015,30077
3146004,30077
3146003,30077
3146016,30077
3146005,30077
3146002,30077
3146014,30077
3146018,30077
3146001,30077
3146011,30077
3146009,30077
3146020,30077
3146019,30077
3146007,30077
3115816,30078
3115806,30078
3115815,30078
3115807,30078
3118412,30079
3140211,30080
3131011,30081
3131008,30081
3131010,30081
3120604,30082
3135002,30083
3135003,30083
3135704,30084
3102214,30085
3102201,30085
3102207,30085
3102217,30085
3102216,30085
3102204,30085
3102202,30085
3102219,30085
3102211,30085
3102206,30085
3102213,30085
3102208,30085
3102210,30085
3102218,30085
3102212,30085
3102209,30085
3102205,30085
3102215,30085
3144012,30086
3148601,30087
3148606,30087
3135320,30088
3135315,30088
3118808,30089
3150616,30090
3111310,30091
3111302,30091
3111309,30091
3111305,30091
3111308,30091
3111301,30091
3111306,30091
3111303,30091
3111307,30091
3111304,30091
3144010,30092
3135326,30093
3139909,30094
3139903,30094
3146516,30095
3119415,30096
3121901,30097
3136340,30098
3136301,30098
3136338,30098
3136312,30098
3136339,30098
3136302,30098
3136327,30098
3136319,30098
3136322,30098
3136332,30098
3136326,30098
3136303,30098
3136328,30098
3131005,30099
3103907,30100
3103908,30100
3103912,30100
3103911,30100
3103903,30100
3103905,30100
3103918,30100
3103909,30100
3103919,30100
3103901,30100
3103917,30100
3103906,30100
3103921,30100
3103920,30100
3103904,30100
3119406,30101
3119414,30101
3140810,30102
3140805,30102
3140816,30102
3140804,30102
3140803,30102
3113418,30103
3113410,30103
3113406,30103
3113405,30103
3113422,30103
3113404,30103
3113409,30103
3113407,30103
3113414,30103
3113401,30103
3113408,30103
3113411,30103
3113417,30103
3113413,30103
3113415,30103
3113420,30103
3113419,30103
3113403,30103
3113412,30103
3113421,30103
3113402,30103
3113416,30103
3121202,30104
3128909,30105
3128908,30105
3128910,30105
3149323,30106
3149327,30106
3149334,30106
3149331,30106
3149322,30106
3149302,30106
3149325,30106
3149330,30106
3149321,30106
3149324,30106
3149329,30106
3149301,30106
3149326,30106
3122301,30107
3122342,30107
3122317,30108
3122316,30108
3121914,30109
3119903,30110
3119904,30110
3119905,30110
3119910,30110
3116913,30111
3114120,30112
3115808,30113
3146309,30114
3116016,30115
3128729,30116
3128730,30116
3142213,30117
3142211,30117
3142214,30117
3142219,30117
3142210,30117
3142212,30117
3152514,30118
3152503,30118
3152515,30119
3114601,30120
3114613,30120
3114611,30120
3114615,30120
3114610,30120
3114617,30120
3114616,30120
3114614,30120
3114612,30120
3147317,30121
3136222,30122
3136526,30122
3136220,30122
3136219,30122
3136218,30122
3136217,30122
3136215,30122
3136231,30122
3136221,30122
3136216,30122
3134209,30123
3134213,30123
3134204,30123
3134208,30123
3134205,30123
3134201,30123
3134222,30123
3134203,30123
3134207,30123
3134202,30123
3134221,30123
3134220,30123
3116903,30124
3130511,30125
3130504,30125
3130503,30125
3130512,30125
3130509,30125
3130505,30125
3130510,30125
3130502,30125
3130501,30125
3130515,30125
3130507,30125
3130506,30125
3130508,30125
3141008,30126
3120024,30127
3120023,30127
3124204,30128
3124210,30128
3124209,30128
3130617,30129
3130612,30129
3130604,30129
3130607,30129
3130620,30129
3130621,30129
3130603,30129
3130622,30129
3130613,30129
3130610,30129
3130611,30129
3130614,30129
3130602,30129
3130606,30129
3130605,30129
3130609,30129
3130616,30129
3130618,30129
3130601,30129
3130608,30129
3130615,30129
3130623,30129
3130619,30129
3144104,30130
3144111,30130
3144108,30130
3143904,30131
3143906,30131
3143910,30131
3143911,30131
3143908,30131
3143907,30131
3143912,30131
3143909,30131
3143905,30131
3143913,30131
3143914,30131
3146901,30132
3146903,30132
3146909,30132
3146904,30132
3146902,30132
3131009,30133
3118343,30134
3118334,30134
3136334,30135
3136313,30135
3136314,30135
3136318,30135
3136305,30135
3136316,30135
3136315,30135
3136304,30135
3129609,30136
3129615,30136
3129613,30136
3129618,30136
3129616,30136
3129612,30136
3129617,30136
3129611,30136
3129608,30136
3129606,30136
3129610,30136
3129614,30136
3129607,30136
3108612,30137
3108601,30137
3108617,30137
3108614,30137
3108602,30137
3108603,30137
3108613,30137
3108605,30137
3108615,30137
3108604,30137
3108611,30137
3115805,30138
3144317,30139
3144311,30139
3136633,30140
3136902,30140
3136906,30140
3136625,30140
3136618,30140
3136617,30140
3136634,30140
3136616,30140
3136624,30140
3136601,30140
3136635,30140
3151449,30141
3142009,30142
3100219,30143
3100216,30143
3100211,30143
3100214,30143
3100220,30143
3100210,30143
3100218,30143
3100215,30143
3100213,30143
3100221,30143
3100204,30143
3100212,30143
3115907,30144
3115905,30144
3115902,30144
3133909,30145
3146514,30146
3120003,30147
3120001,30147
3120002,30147
3150917,30148
3126701,30149
3126711,30149
3126716,30149
3126720,30149
3126705,30149
3126713,30149
3126708,30149
3126704,30149
3126712,30149
3126717,30149
3126707,30149
3126703,30149
3126714,30149
3126706,30149
3126709,30149
3126718,30149
3126702,30149
3126710,30149
3126719,30149
3126715,30149
3114406,30150
3114402,30150
3114417,30150
3114407,30150
3114415,30150
3114401,30150
3114409,30150
3114416,30150
3114405,30150
3114418,30150
3114410,30150
3114412,30150
3114403,30150
3114413,30150
3114404,30150
3114411,30150
3114408,30150
3114414,30150
3131701,30151
3131212,30151
3133103,30151
3120508,30152
3120512,30152
3120505,30152
3120501,30152
3120515,30152
3120506,30152
3120510,30152
3120514,30152
3120518,30152
3120511,30152
3120509,30152
3120519,30152
3120507,30152
3120503,30152
3120513,30152
3120504,30152
3120502,30152
3120517,30152
3132314,30153
3132311,30153
3132316,30153
